error_rate,support_threshold,TBR,TBR_transformed,TBR_transformed_smoothed,PBS,PBS_transformed,PBS_transformed_smoothed,counter,counter_transformed,counter_transformed_smoothed,smoothed_estimates
0.1,0.7000000000000001,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 0.827323012470134, 'E': 0.839770235328773, 'O': 0.8072104212352307, 'S': 0.7000687330213073, 'R': 0.7000294570091318}"
0.1,0.7250000000000001,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 0.852323012470134, 'E': 0.8647702353287731, 'O': 0.8322104212352307, 'S': 0.7250687330213074, 'R': 0.7250294570091318}"
0.1,0.75,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 0.8773230124701339, 'E': 0.889770235328773, 'O': 0.8572104212352306, 'S': 0.7500687330213073, 'R': 0.7500294570091317}"
0.1,0.775,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 0.9023230124701339, 'E': 0.914770235328773, 'O': 0.8822104212352306, 'S': 0.7750687330213073, 'R': 0.7750294570091317}"
0.1,0.8,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 0.9273230124701339, 'E': 0.939770235328773, 'O': 0.9072104212352307, 'S': 0.8000687330213073, 'R': 0.8000294570091318}"
0.1,0.8250000000000001,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 0.952323012470134, 'E': 0.964770235328773, 'O': 0.9322104212352307, 'S': 0.8250687330213073, 'R': 0.8250294570091318}"
0.1,0.8500000000000001,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 0.977323012470134, 'E': 0.9897702353287731, 'O': 0.9572104212352307, 'S': 0.8500687330213074, 'R': 0.8500294570091318}"
0.1,0.875,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 1.002323012470134, 'E': 1.0147702353287729, 'O': 0.9822104212352306, 'S': 0.8750687330213073, 'R': 0.8750294570091317}"
0.1,0.9,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 1.0273230124701338, 'E': 1.039770235328773, 'O': 1.0072104212352306, 'S': 0.9000687330213073, 'R': 0.9000294570091317}"
0.1,0.925,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 1.052323012470134, 'E': 1.064770235328773, 'O': 1.0322104212352305, 'S': 0.9250687330213073, 'R': 0.9250294570091318}"
0.1,0.9500000000000001,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 1.0773230124701338, 'E': 1.089770235328773, 'O': 1.0572104212352307, 'S': 0.9500687330213073, 'R': 0.9500294570091318}"
0.1,0.9750000000000001,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 1.102323012470134, 'E': 1.114770235328773, 'O': 1.0822104212352306, 'S': 0.9750687330213074, 'R': 0.9750294570091318}"
0.1,1.0,56,0,0,0.8571428571428572,1.0,1.0,"{'A': 38901, 'E': 42704, 'O': 32756, 'S': 21, 'R': 9}",{},{},"{'A': 1.127323012470134, 'E': 1.1397702353287729, 'O': 1.1072104212352305, 'S': 1.0000687330213072, 'R': 1.0000294570091317}"
0.125,0.025,40,40,27,0.8979591836734694,0.8979591836734694,0.9311224489795918,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 7024, 'A': 5583, 'O': 1, 'S': 0}","{'E': 0.16464258828920236, 'A': 0.1482546722089484, 'O': 0.02508509802638039, 'S': 0.02501309200405852}"
0.125,0.05,40,40,27,0.8979591836734694,0.8979591836734694,0.9311224489795918,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 8091, 'A': 6524, 'O': 1, 'S': 0}","{'E': 0.18964258828920239, 'A': 0.17325467220894838, 'O': 0.05008509802638039, 'S': 0.050013092004058526}"
0.125,0.07500000000000001,40,40,29,0.8979591836734694,0.8979591836734694,0.9260204081632653,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 9158, 'A': 7466, 'O': 2, 'S': 0}","{'E': 0.21464258828920238, 'A': 0.19825467220894838, 'O': 0.0750850980263804, 'S': 0.07501309200405853}"
0.125,0.1,40,40,30,0.8979591836734694,0.8979591836734694,0.923469387755102,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 10224, 'A': 8407, 'O': 3, 'S': 0}","{'E': 0.23964258828920237, 'A': 0.2232546722089484, 'O': 0.1000850980263804, 'S': 0.10001309200405853}"
0.125,0.125,40,40,31,0.8979591836734694,0.8979591836734694,0.9209183673469388,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 11291, 'A': 9349, 'O': 3, 'S': 1}","{'E': 0.2646425882892024, 'A': 0.24825467220894837, 'O': 0.12508509802638038, 'S': 0.12501309200405852}"
0.125,0.15000000000000002,40,32,28,0.8979591836734694,0.9183673469387755,0.9285714285714286,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 42665, 'A': 37658}","{'E': 12358, 'A': 10290}","{'E': 0.2896425882892024, 'A': 0.2732546722089484, 'O': 0.1500850980263804, 'S': 0.15001309200405855}"
0.125,0.17500000000000002,40,32,28,0.8979591836734694,0.9183673469387755,0.9285714285714286,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 42665, 'A': 37658}","{'E': 13424, 'A': 11232}","{'E': 0.3146425882892024, 'A': 0.2982546722089484, 'O': 0.1750850980263804, 'S': 0.17501309200405854}"
0.125,0.2,40,32,28,0.8979591836734694,0.9183673469387755,0.9285714285714286,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 42665, 'A': 37658}","{'E': 14491, 'A': 12173}","{'E': 0.33964258828920235, 'A': 0.3232546722089484, 'O': 0.2000850980263804, 'S': 0.20001309200405853}"
0.125,0.225,40,32,28,0.8979591836734694,0.9183673469387755,0.9285714285714286,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}","{'E': 42665, 'A': 37658}","{'E': 15557, 'A': 13115}","{'E': 0.3646425882892024, 'A': 0.3482546722089484, 'O': 0.22508509802638038, 'S': 0.22501309200405853}"
0.125,0.25,40,16,15,0.8979591836734694,0.9591836734693877,0.9617346938775511,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{'E': 42665},{'E': 16624},"{'E': 0.3896425882892024, 'A': 0.37325467220894837, 'O': 0.2500850980263804, 'S': 0.2500130920040585}"
0.125,0.275,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.4146425882892024, 'A': 0.3982546722089484, 'O': 0.2750850980263804, 'S': 0.27501309200405855}"
0.125,0.30000000000000004,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.43964258828920244, 'A': 0.4232546722089484, 'O': 0.30008509802638045, 'S': 0.30001309200405857}"
0.125,0.325,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.46464258828920235, 'A': 0.4482546722089484, 'O': 0.3250850980263804, 'S': 0.32501309200405853}"
0.125,0.35000000000000003,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.4896425882892024, 'A': 0.4732546722089484, 'O': 0.35008509802638044, 'S': 0.35001309200405856}"
0.125,0.375,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.5146425882892024, 'A': 0.49825467220894837, 'O': 0.3750850980263804, 'S': 0.3750130920040585}"
0.125,0.4,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.5396425882892024, 'A': 0.5232546722089484, 'O': 0.4000850980263804, 'S': 0.40001309200405855}"
0.125,0.42500000000000004,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.5646425882892024, 'A': 0.5482546722089484, 'O': 0.42508509802638045, 'S': 0.42501309200405857}"
0.125,0.45,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.5896425882892024, 'A': 0.5732546722089484, 'O': 0.4500850980263804, 'S': 0.45001309200405853}"
0.125,0.47500000000000003,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.6146425882892024, 'A': 0.5982546722089485, 'O': 0.47508509802638044, 'S': 0.47501309200405856}"
0.125,0.5,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.6396425882892024, 'A': 0.6232546722089484, 'O': 0.5000850980263803, 'S': 0.5000130920040585}"
0.125,0.525,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.6646425882892024, 'A': 0.6482546722089484, 'O': 0.5250850980263804, 'S': 0.5250130920040585}"
0.125,0.55,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.6896425882892024, 'A': 0.6732546722089484, 'O': 0.5500850980263804, 'S': 0.5500130920040586}"
0.125,0.5750000000000001,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.7146425882892025, 'A': 0.6982546722089484, 'O': 0.5750850980263804, 'S': 0.5750130920040586}"
0.125,0.6000000000000001,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.7396425882892025, 'A': 0.7232546722089485, 'O': 0.6000850980263804, 'S': 0.6000130920040586}"
0.125,0.625,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.7646425882892024, 'A': 0.7482546722089484, 'O': 0.6250850980263803, 'S': 0.6250130920040585}"
0.125,0.65,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.7896425882892024, 'A': 0.7732546722089484, 'O': 0.6500850980263804, 'S': 0.6500130920040585}"
0.125,0.675,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.8146425882892024, 'A': 0.7982546722089484, 'O': 0.6750850980263804, 'S': 0.6750130920040586}"
0.125,0.7000000000000001,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.8396425882892025, 'A': 0.8232546722089484, 'O': 0.7000850980263804, 'S': 0.7000130920040586}"
0.125,0.7250000000000001,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.8646425882892025, 'A': 0.8482546722089485, 'O': 0.7250850980263804, 'S': 0.7250130920040586}"
0.125,0.75,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.8896425882892024, 'A': 0.8732546722089484, 'O': 0.7500850980263803, 'S': 0.7500130920040585}"
0.125,0.775,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.9146425882892024, 'A': 0.8982546722089484, 'O': 0.7750850980263804, 'S': 0.7750130920040585}"
0.125,0.8,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.9396425882892024, 'A': 0.9232546722089484, 'O': 0.8000850980263804, 'S': 0.8000130920040586}"
0.125,0.8250000000000001,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.9646425882892025, 'A': 0.9482546722089484, 'O': 0.8250850980263804, 'S': 0.8250130920040586}"
0.125,0.8500000000000001,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 0.9896425882892025, 'A': 0.9732546722089485, 'O': 0.8500850980263804, 'S': 0.8500130920040586}"
0.125,0.875,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 1.0146425882892023, 'A': 0.9982546722089484, 'O': 0.8750850980263803, 'S': 0.8750130920040585}"
0.125,0.9,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 1.0396425882892024, 'A': 1.0232546722089484, 'O': 0.9000850980263804, 'S': 0.9000130920040585}"
0.125,0.925,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 1.0646425882892023, 'A': 1.0482546722089485, 'O': 0.9250850980263804, 'S': 0.9250130920040586}"
0.125,0.9500000000000001,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 1.0896425882892025, 'A': 1.0732546722089484, 'O': 0.9500850980263804, 'S': 0.9500130920040586}"
0.125,0.9750000000000001,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 1.1146425882892024, 'A': 1.0982546722089486, 'O': 0.9750850980263804, 'S': 0.9750130920040586}"
0.125,1.0,40,0,0,0.8979591836734694,1.0,1.0,"{'E': 42665, 'A': 37658, 'O': 26, 'S': 4}",{},{},"{'E': 1.1396425882892023, 'A': 1.1232546722089485, 'O': 1.0000850980263805, 'S': 1.0000130920040584}"
0.15000000000000002,0.025,30,30,15,0.923469387755102,0.923469387755102,0.9617346938775511,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 1341, 'A': 4, 'O': 1, 'S': 0}","{'E': 0.07990786502143815, 'A': 0.025451674140018983, 'O': 0.02508509802638039, 'S': 0.02500981900304389}"
0.15000000000000002,0.05,30,30,15,0.923469387755102,0.923469387755102,0.9617346938775511,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 1760, 'A': 7, 'O': 1, 'S': 0}","{'E': 0.10490786502143816, 'A': 0.050451674140018984, 'O': 0.05008509802638039, 'S': 0.050009819003043895}"
0.15000000000000002,0.07500000000000001,30,30,18,0.923469387755102,0.923469387755102,0.9540816326530612,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 2179, 'A': 10, 'O': 2, 'S': 0}","{'E': 0.12990786502143817, 'A': 0.07545167414001899, 'O': 0.0750850980263804, 'S': 0.0750098190030439}"
0.15000000000000002,0.1,30,30,18,0.923469387755102,0.923469387755102,0.9540816326530612,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 2599, 'A': 14, 'O': 3, 'S': 0}","{'E': 0.15490786502143816, 'A': 0.10045167414001899, 'O': 0.1000850980263804, 'S': 0.1000098190030439}"
0.15000000000000002,0.125,30,30,19,0.923469387755102,0.923469387755102,0.951530612244898,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 3018, 'A': 17, 'O': 3, 'S': 0}","{'E': 0.17990786502143816, 'A': 0.12545167414001898, 'O': 0.12508509802638038, 'S': 0.1250098190030439}"
0.15000000000000002,0.15000000000000002,30,30,20,0.923469387755102,0.923469387755102,0.9489795918367347,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 16776, 'A': 138, 'O': 26, 'S': 3}","{'E': 3438, 'A': 21, 'O': 4, 'S': 0}","{'E': 0.20490786502143818, 'A': 0.150451674140019, 'O': 0.1500850980263804, 'S': 0.15000981900304391}"
0.15000000000000002,0.17500000000000002,30,15,12,0.923469387755102,0.9617346938775511,0.9693877551020408,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{'E': 16776},{'E': 3857},"{'E': 0.22990786502143817, 'A': 0.175451674140019, 'O': 0.1750850980263804, 'S': 0.1750098190030439}"
0.15000000000000002,0.2,30,15,13,0.923469387755102,0.9617346938775511,0.9668367346938775,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{'E': 16776},{'E': 4276},"{'E': 0.25490786502143814, 'A': 0.200451674140019, 'O': 0.2000850980263804, 'S': 0.2000098190030439}"
0.15000000000000002,0.225,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.27990786502143816, 'A': 0.225451674140019, 'O': 0.22508509802638038, 'S': 0.2250098190030439}"
0.15000000000000002,0.25,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.3049078650214382, 'A': 0.250451674140019, 'O': 0.2500850980263804, 'S': 0.25000981900304386}"
0.15000000000000002,0.275,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.3299078650214382, 'A': 0.27545167414001903, 'O': 0.2750850980263804, 'S': 0.2750098190030439}"
0.15000000000000002,0.30000000000000004,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.35490786502143823, 'A': 0.30045167414001905, 'O': 0.30008509802638045, 'S': 0.3000098190030439}"
0.15000000000000002,0.325,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.37990786502143814, 'A': 0.325451674140019, 'O': 0.3250850980263804, 'S': 0.3250098190030439}"
0.15000000000000002,0.35000000000000003,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.40490786502143816, 'A': 0.35045167414001904, 'O': 0.35008509802638044, 'S': 0.3500098190030439}"
0.15000000000000002,0.375,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.4299078650214382, 'A': 0.375451674140019, 'O': 0.3750850980263804, 'S': 0.37500981900304386}"
0.15000000000000002,0.4,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.4549078650214382, 'A': 0.40045167414001903, 'O': 0.4000850980263804, 'S': 0.4000098190030439}"
0.15000000000000002,0.42500000000000004,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.47990786502143823, 'A': 0.42545167414001905, 'O': 0.42508509802638045, 'S': 0.4250098190030439}"
0.15000000000000002,0.45,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.5049078650214381, 'A': 0.450451674140019, 'O': 0.4500850980263804, 'S': 0.4500098190030439}"
0.15000000000000002,0.47500000000000003,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.5299078650214382, 'A': 0.47545167414001904, 'O': 0.47508509802638044, 'S': 0.4750098190030439}"
0.15000000000000002,0.5,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.5549078650214382, 'A': 0.500451674140019, 'O': 0.5000850980263803, 'S': 0.5000098190030439}"
0.15000000000000002,0.525,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.5799078650214382, 'A': 0.525451674140019, 'O': 0.5250850980263804, 'S': 0.5250098190030439}"
0.15000000000000002,0.55,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.6049078650214382, 'A': 0.550451674140019, 'O': 0.5500850980263804, 'S': 0.5500098190030439}"
0.15000000000000002,0.5750000000000001,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.6299078650214383, 'A': 0.5754516741400191, 'O': 0.5750850980263804, 'S': 0.5750098190030439}"
0.15000000000000002,0.6000000000000001,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.6549078650214383, 'A': 0.6004516741400191, 'O': 0.6000850980263804, 'S': 0.600009819003044}"
0.15000000000000002,0.625,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.6799078650214382, 'A': 0.625451674140019, 'O': 0.6250850980263803, 'S': 0.6250098190030439}"
0.15000000000000002,0.65,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.7049078650214382, 'A': 0.650451674140019, 'O': 0.6500850980263804, 'S': 0.6500098190030439}"
0.15000000000000002,0.675,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.7299078650214382, 'A': 0.675451674140019, 'O': 0.6750850980263804, 'S': 0.6750098190030439}"
0.15000000000000002,0.7000000000000001,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.7549078650214383, 'A': 0.7004516741400191, 'O': 0.7000850980263804, 'S': 0.7000098190030439}"
0.15000000000000002,0.7250000000000001,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.7799078650214383, 'A': 0.7254516741400191, 'O': 0.7250850980263804, 'S': 0.725009819003044}"
0.15000000000000002,0.75,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.8049078650214382, 'A': 0.750451674140019, 'O': 0.7500850980263803, 'S': 0.7500098190030439}"
0.15000000000000002,0.775,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.8299078650214382, 'A': 0.775451674140019, 'O': 0.7750850980263804, 'S': 0.7750098190030439}"
0.15000000000000002,0.8,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.8549078650214382, 'A': 0.800451674140019, 'O': 0.8000850980263804, 'S': 0.8000098190030439}"
0.15000000000000002,0.8250000000000001,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.8799078650214383, 'A': 0.8254516741400191, 'O': 0.8250850980263804, 'S': 0.8250098190030439}"
0.15000000000000002,0.8500000000000001,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.9049078650214383, 'A': 0.8504516741400191, 'O': 0.8500850980263804, 'S': 0.850009819003044}"
0.15000000000000002,0.875,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.9299078650214382, 'A': 0.875451674140019, 'O': 0.8750850980263803, 'S': 0.8750098190030439}"
0.15000000000000002,0.9,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.9549078650214382, 'A': 0.900451674140019, 'O': 0.9000850980263804, 'S': 0.9000098190030439}"
0.15000000000000002,0.925,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 0.9799078650214382, 'A': 0.925451674140019, 'O': 0.9250850980263804, 'S': 0.9250098190030439}"
0.15000000000000002,0.9500000000000001,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 1.0049078650214383, 'A': 0.9504516741400191, 'O': 0.9500850980263804, 'S': 0.9500098190030439}"
0.15000000000000002,0.9750000000000001,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 1.0299078650214382, 'A': 0.9754516741400191, 'O': 0.9750850980263804, 'S': 0.975009819003044}"
0.15000000000000002,1.0,30,0,0,0.923469387755102,1.0,1.0,"{'E': 16776, 'A': 138, 'O': 26, 'S': 3}",{},{},"{'E': 1.054907865021438, 'A': 1.000451674140019, 'O': 1.0000850980263805, 'S': 1.000009819003044}"
0.17500000000000002,0.025,12,12,1,0.9693877551020408,0.9693877551020408,0.9974489795918368,"{'O': 21, 'A': 5, 'S': 4, 'I': 1}","{'O': 21, 'A': 5, 'S': 4, 'I': 1}","{'O': 1, 'A': 0, 'S': 0, 'I': 0}","{'O': 0.025068733021307237, 'A': 0.025016365005073152, 'S': 0.02501309200405852, 'I': 0.025003273001014632}"
0.17500000000000002,0.05,12,12,1,0.9693877551020408,0.9693877551020408,0.9974489795918368,"{'O': 21, 'A': 5, 'S': 4, 'I': 1}","{'O': 21, 'A': 5, 'S': 4, 'I': 1}","{'O': 1, 'A': 0, 'S': 0, 'I': 0}","{'O': 0.05006873302130724, 'A': 0.05001636500507316, 'S': 0.050013092004058526, 'I': 0.050003273001014634}"
0.17500000000000002,0.07500000000000001,12,12,2,0.9693877551020408,0.9693877551020408,0.9948979591836735,"{'O': 21, 'A': 5, 'S': 4, 'I': 1}","{'O': 21, 'A': 5, 'S': 4, 'I': 1}","{'O': 2, 'A': 0, 'S': 0, 'I': 0}","{'O': 0.07506873302130725, 'A': 0.07501636500507317, 'S': 0.07501309200405853, 'I': 0.07500327300101464}"
